"id","class_id","instructor","section_id","section_type","meeting_time","start_time","end_time","location","course_id","day"
2172,90493,"John J Rodriguez","001                 ","PRA                 ","08/27/2015 - 12/09/2015",,,"TBA",30,"TBA"
2173,80411,"Jaya B Davis","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",31,"TBA"
2174,80412,"Robert L Bing","002                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",31,"TBA"
2175,84323,"Arthur G Vasquez","003                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",31,"TBA"
2176,84377,"Staff","004                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",31,"TBA"
2177,85482,"Staff","005                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",31,"TBA"
2178,84279,"Staff","001                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",32,"TBA"
2179,80413,"Jaya B Davis","001                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",33,"TBA"
2180,80414,"Patricia C Eddings","002                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",33,"TBA"
2181,80415,"Staff","003                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",33,"TBA"
2182,83833,"Staff","004                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",33,"TBA"
2183,84248,"Staff","005                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",33,"TBA"
2184,84329,"Staff","006                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",33,"TBA"
2185,84378,"Staff","007                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",33,"TBA"
2186,80933,"Amanda Jackson","001                 ","LAB                 ","08/27/2015 - 12/09/2015","18:00:00","19:50:00","SC  126",1,"TuTh"
2187,89348,"Meredith Knight","001                 ","LAB                 ","08/27/2015 - 12/09/2015","13:00:00","13:50:00","SC  126",1,"TuTh"
2188,89350,"Meredith Knight","001                 ","LAB                 ","08/27/2015 - 12/09/2015","14:00:00","14:50:00","SC  126",2,"TuTh"
2189,80874,"Meredith Knight","001                 ","LEC                 ","08/27/2015 - 12/09/2015","09:30:00","10:50:00","SH  324",3,"TuTh"
2190,84700,"Ronnie W Liggett","001                 ","LEC                 ","08/27/2015 - 12/09/2015","10:00:00","10:50:00","COBA245E",1,"MoWeFr"
2191,84702,"Jane S Himarios","003                 ","LEC                 ","08/27/2015 - 12/09/2015","09:30:00","10:50:00","COBA245W",1,"TuTh"
2192,84703,"Jane S Himarios","004                 ","LEC                 ","08/27/2015 - 12/09/2015","11:00:00","12:20:00","COBA142",1,"TuTh"
2193,84704,"Roger Wehr","005                 ","LEC                 ","08/27/2015 - 12/09/2015","19:00:00","20:20:00","COBA147",1,"MoWe"
2194,80519,"Jane S Himarios","008                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",1,"TBA"
2195,83324,"Jane S Himarios","009                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",1,"TBA"
2196,80520,"Donald C Blackburn","001                 ","LEC                 ","08/27/2015 - 12/09/2015","09:00:00","09:50:00","COBA245W",2,"MoWeFr"
2197,80522,"Donald C Blackburn","002                 ","LEC                 ","08/27/2015 - 12/09/2015","11:00:00","11:50:00","COBA147",2,"MoWeFr"
2198,80524,"Timothy A Wunder","004                 ","LEC                 ","08/27/2015 - 12/09/2015","09:30:00","10:50:00","COBA147",2,"TuTh"
2199,80525,"Todd Russell Gabel","005                 ","LEC                 ","08/27/2015 - 12/09/2015","17:30:00","18:50:00","COBA243",2,"TuTh"
2200,83326,"Timothy A Wunder","007                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",2,"TBA"
2201,83327,"Timothy A Wunder","008                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",2,"TBA"
2202,88959,"Todd Russell Gabel","010                 ","LEC                 ","08/27/2015 - 12/09/2015","12:30:00","13:50:00","COBA147",2,"TuTh"
2203,80527,"Christy Spivey","001                 ","LEC                 ","08/27/2015 - 12/09/2015","12:30:00","13:50:00","COBA241",3,"TuTh"
2204,84705,"Christy Spivey","002                 ","LEC                 ","08/27/2015 - 12/09/2015","17:30:00","18:50:00","COBA348",3,"TuTh"
2205,87394,"Rafal B Czajkowski","002                 ","LEC                 ","08/27/2015 - 12/09/2015","13:00:00","15:50:00","COBA149",4,"Sa"
2206,83328,"Rafal B Czajkowski","006                 ","LEC                 ","08/27/2015 - 12/09/2015","20:30:00","21:50:00","COBA243",4,"TuTh"
2207,84707,"Jane S Himarios","007                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",4,"TBA"
2208,83329,"Jane S Himarios","008                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",4,"TBA"
2209,80531,"Charles H Steen","001                 ","LEC                 ","08/27/2015 - 12/09/2015","20:30:00","21:50:00","COBA241",5,"MoWe"
2210,87748,"Malcolm Kass","001                 ","LEC                 ","08/27/2015 - 12/09/2015","11:00:00","12:20:00","COBA153",6,"TuTh"
2211,90285,"Malcolm Kass","002                 ","LEC                 ","08/27/2015 - 12/09/2015","19:00:00","21:50:00","COBA140",6,"Tu"
2212,80532,"Tara C Brown","001                 ","LEC                 ","08/27/2015 - 12/09/2015","09:30:00","10:50:00","COBA254",7,"TuTh"
2213,80533,"Tara C Brown","002                 ","LEC                 ","08/27/2015 - 12/09/2015","17:30:00","18:50:00","COBA149",7,"MoWe"
2214,80535,"Chi-Young Choi","001                 ","LEC                 ","08/27/2015 - 12/09/2015","12:30:00","13:50:00","COBA239",8,"TuTh"
2215,80537,"Christy Spivey","001                 ","LEC                 ","08/27/2015 - 12/09/2015","11:00:00","12:20:00","COBA349",9,"TuTh"
2216,87751,"Todd Russell Gabel","001                 ","LEC                 ","08/27/2015 - 12/09/2015","19:00:00","20:20:00","COBA243",10,"TuTh"
2217,80540,"Timothy A Wunder","001                 ","LEC                 ","08/27/2015 - 12/09/2015","12:30:00","13:50:00","COBA243",11,"TuTh"
2218,89828,"Sneha Bakshi","001                 ","LEC                 ","08/27/2015 - 12/09/2015","10:00:00","10:50:00","COBA149",12,"MoWeFr"
2219,80545,"Aaron D Smallwood","001                 ","LEC                 ","08/27/2015 - 12/09/2015","14:00:00","15:20:00","COBA149",13,"TuTh"
2220,80549,"Tara C Brown","001                 ","LEC                 ","08/27/2015 - 12/09/2015","19:00:00","21:50:00","COBA149",14,"Mo"
2221,83178,"Roger E Meiners Staff","020                 ","LEC                 ","08/29/2015 - 10/03/2015 08/29/2015 - 10/03/2015","18:00:00","22:00:00","UTASF114 UTASF114",14,"Mo"
2222,80551,"Michael R Ward","001                 ","LEC                 ","08/27/2015 - 12/09/2015","19:00:00","21:50:00","COBA153",15,"We"
2223,83175,"Sneha Bakshi Staff","020                 ","LEC                 ","11/09/2015 - 12/14/2015 11/09/2015 - 12/14/2015","18:00:00","22:00:00","UTASF111 UTASF111",15,"Mo"
2224,88962,"Michael R Ward","001                 ","LEC                 ","08/27/2015 - 12/09/2015","17:30:00","18:50:00","COBA140",16,"TuTh"
2225,87749,"Malcolm Kass","001                 ","LEC                 ","08/27/2015 - 12/09/2015","19:00:00","21:50:00","COBA140",17,"Tu"
2226,89431,"Mahmut Yasar","002                 ","LEC                 ","08/27/2015 - 12/09/2015","14:00:00","16:50:00","COBA349",18,"Th"
2227,80553,"Aaron D Smallwood","001                 ","LEC                 ","08/27/2015 - 12/09/2015","19:00:00","21:50:00","COBA140",19,"We"
2228,85731,"William J Crowder","001                 ","LEC                 ","08/27/2015 - 12/09/2015","19:00:00","21:50:00","COBA254",20,"Mo"
2229,85139,"Mary L Crow","001                 ","LEC                 ","08/27/2015 - 12/09/2015","17:30:00","19:20:00","SH  315",1,"We"
2230,85944,"Mary L Crow","001                 ","LEC                 ","08/27/2015 - 12/09/2015","17:30:00","20:20:00","TH  101",2,"Tu"
2231,87962,"R J Leffingwell","002                 ","LAB                 ","08/27/2015 - 12/09/2015","16:30:00","18:30:00","TH  119",2,"Fr"
2232,89435,"Sharon Fagg","003                 ","LAB                 ","08/27/2015 - 12/09/2015",,,"TBA",2,"TBA"
2233,85106,"R J Leffingwell","001                 ","LEC                 ","08/27/2015 - 12/09/2015","17:30:00","20:20:00","TH  101",3,"Mo"
2234,83558,"Linda Denson","001                 ","LEC                 ","08/27/2015 - 12/09/2015","16:00:00","16:50:00","TH  119",1,"Tu"
2235,85080,"Janet Moody Melton","001                 ","LEC                 ","08/27/2015 - 12/09/2015","11:00:00","13:50:00","TH  115",2,"Th"
2236,85079,"Janet Moody Melton","002                 ","LEC                 ","08/27/2015 - 12/09/2015","17:00:00","19:50:00","TH  115",2,"Th"
2237,89258,"Janet Moody Melton","003                 ","LAB                 ","08/27/2015 - 12/09/2015",,,"TBA",2,"TBA"
2238,88318,"Staff","005                 ","LEC                 ","08/17/2015 - 10/09/2015",,,"OFF  WEB",2,"TBA"
2239,83273,"Karen S Allmond","001                 ","LEC                 ","08/27/2015 - 12/09/2015","12:30:00","13:50:00","SH  226",3,"MoWe"
2240,84697,"Leeann S Burke,  Melissa R Hulings","001                 ","LEC                 ","08/27/2015 - 12/09/2015","14:00:00","15:20:00","SH  226",4,"TuTh"
2241,89341,"Bethany J Goerdel,  David M Sparks","001                 ","LEC                 ","08/27/2015 - 12/09/2015","11:00:00","12:20:00","SH  226",5,"TuTh"
2242,81831,"R J Leffingwell","001                 ","LEC                 ","08/27/2015 - 12/09/2015","17:00:00","18:50:00","SH  330",6,"Th"
2243,81832,"R J Leffingwell","002                 ","LAB                 ","08/27/2015 - 12/09/2015",,,"TBA",6,"TBA"
2244,81833,"Leisa A Martin","001                 ","LEC                 ","08/27/2015 - 12/09/2015","17:00:00","18:50:00","SH 334",7,"We"
2245,81834,"Leisa A Martin","002                 ","LAB                 ","08/27/2015 - 12/09/2015",,,"TBA",7,"TBA"
2246,83566,"Mary Curtis","001                 ","LEC                 ","08/27/2015 - 12/09/2015","17:00:00","19:50:00","SH  331",8,"We"
2247,83835,"Mary Curtis","002                 ","LAB                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
2248,81835,"Linda Denson","001                 ","LEC                 ","08/27/2015 - 12/09/2015","17:00:00","18:50:00","TH  115",9,"Tu"
2249,81837,"Mary Curtis","001                 ","PRA                 ","08/27/2015 - 12/09/2015",,,"TBA",10,"TBA"
2250,85104,"Janet Moody Melton,  Mary Curtis","002                 ","LAB                 ","08/27/2015 - 12/09/2015",,,"TBA",10,"TBA"
2251,90763,"Janet Moody Melton,  Mary Curtis","003                 ","PRA                 ","08/27/2015 - 12/09/2015",,,"TBA",10,"TBA"
2252,84226,"Amanda Renee Hurlbut","005                 ","LEC                 ","08/10/2015 - 09/13/2015",,,"OFF  WEB",11,"TBA"
2253,84229,"Mary Curtis","105                 ","LEC                 ","09/21/2015 - 10/25/2015",,,"OFF  WEB",11,"TBA"
2254,88735,"Danielle B Brown","205                 ","LEC                 ","11/02/2015 - 12/06/2015",,,"OFF  WEB",11,"TBA"
2255,81838,"David M Sparks","001                 ","LEC                 ","08/27/2015 - 12/09/2015","17:30:00","20:20:00","SH  105",12,"We"
2256,84227,"Brian D Earle","005                 ","LEC                 ","08/10/2015 - 09/13/2015",,,"OFF  WEB",12,"TBA"
2257,81980,"Mary Curtis","001                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",13,"TBA"
2258,81981,"Mary Curtis","002                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",13,"TBA"
2259,89260,"Diane Galloway","001                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",14,"TBA"
2260,89342,"Diane Galloway","002                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",14,"TBA"
2261,88004,"Mary Curtis,  Rita Martin","002                 ","LAB                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
2262,85509,"Rita Martin","004                 ","PRA                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
2263,81982,"R J Leffingwell","001                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",16,"TBA"
2264,81983,"R J Leffingwell","002                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",16,"TBA"
2265,81998,"Marc Schwartz","001                 ","LEC                 ","08/27/2015 - 12/09/2015","17:30:00","20:20:00","PH  103",17,"Tu"
2266,81999,"Jodi M Tommerdahl","001                 ","LEC                 ","08/27/2015 - 12/09/2015","17:30:00","20:20:00","SH  105",18,"Mo"
2267,89774,"Jodi M Tommerdahl","001                 ","LEC                 ","08/27/2015 - 12/09/2015","17:30:00","20:20:00","SH  205",19,"Th"
2268,84698,"Marc Schwartz","001                 ","LEC                 ","08/27/2015 - 12/09/2015","17:30:00","20:20:00","SH  325",20,"We"
2269,89181,"Chris Lonn Deeter","005                 ","LEC                 ","08/10/2015 - 09/13/2015",,,"OFF  WEB",21,"TBA"
2270,84230,"Huda Sarraj","105                 ","LEC                 ","09/21/2015 - 10/25/2015",,,"OFF  WEB",21,"TBA"
2271,84231,"Staff","205                 ","LEC                 ","11/02/2015 - 12/06/2015",,,"OFF  WEB",21,"TBA"
2272,84228,"Tonya R Laliberte","005                 ","LEC                 ","08/10/2015 - 09/13/2015",,,"OFF  WEB",22,"TBA"
2273,89182,"Danielle B Brown","105                 ","LEC                 ","09/21/2015 - 10/25/2015",,,"OFF  WEB",22,"TBA"
2274,84232,"Staff","205                 ","LEC                 ","11/02/2015 - 12/06/2015",,,"OFF  WEB",22,"TBA"
2275,89183,"Yolanda Ann Parker","005                 ","LEC                 ","08/10/2015 - 09/13/2015",,,"OFF  WEB",23,"TBA"
2276,84233,"Tonya R Laliberte","105                 ","LEC                 ","09/21/2015 - 10/25/2015",,,"OFF  WEB",23,"TBA"
2277,89187,"Staff","205                 ","LEC                 ","11/02/2015 - 12/06/2015",,,"OFF  WEB",23,"TBA"
2278,86352,"Staff","005                 ","IND                 ","11/02/2015 - 12/06/2015",,,"OFF  WEB",1,"TBA"
2279,88826,"Staff","105                 ","IND                 ","11/02/2015 - 12/06/2015",,,"OFF  WEB",1,"TBA"
2280,88827,"Staff","205                 ","IND                 ","11/02/2015 - 12/06/2015",,,"OFF  WEB",1,"TBA"
2281,88828,"Staff","305                 ","IND                 ","11/02/2015 - 12/06/2015",,,"OFF  WEB",1,"TBA"
2282,88829,"Staff","405                 ","IND                 ","11/02/2015 - 12/06/2015",,,"OFF  WEB",1,"TBA"
2283,81819,"Leisa A Martin","002                 ","LEC                 ","08/27/2015 - 12/09/2015","14:00:00","16:50:00","TH  115",1,"Tu"
2284,81820,"Diane Galloway","001                 ","LEC                 ","08/27/2015 - 12/09/2015","11:00:00","13:50:00","TH  110",2,"We"
2285,81821,"Melissa R Hulings","001                 ","LEC                 ","08/27/2015 - 12/09/2015","09:00:00","11:50:00","SH  226",3,"Mo"
2286,81822,"Christopher Kribs","001                 ","LEC                 ","08/27/2015 - 12/09/2015","09:00:00","11:50:00","TH  110",4,"Tu"
2287,81823,"Diane Galloway","001                 ","PRA                 ","08/27/2015 - 12/09/2015",,,"TBA",5,"TBA"
2288,85953,"Diane Galloway","002                 ","PRA                 ","08/27/2015 - 12/09/2015",,,"TBA",5,"TBA"
2289,81824,"Diane Galloway","001                 ","LEC                 ","08/27/2015 - 12/09/2015","17:00:00","18:50:00","TH  110",6,"Tu"
2290,81826,"Diane Galloway","001                 ","PRA                 ","08/27/2015 - 12/09/2015",,,"TBA",7,"TBA"
2291,88003,"Staff","002                 ","PRA                 ","08/27/2015 - 12/09/2015",,,"TBA",7,"TBA"
2292,81825,"Diane Galloway","001                 ","LEC                 ","08/27/2015 - 12/09/2015","19:00:00","20:50:00","TH  110",8,"Tu"
2293,89674,"Loretta Pequeno-Griffin,  Stephen A Berg","001                 ","LEC                 ","08/27/2015 - 12/09/2015","10:00:00","10:50:00","SH  331",1,"Fr"
2294,89664,"Loretta Pequeno-Griffin,  Stephanie Hanson","002                 ","LEC                 ","08/27/2015 - 12/09/2015","15:30:00","16:20:00","SH  125",1,"We"
2295,89662,"Loretta Pequeno-Griffin,  Susanna Price Knouse","003                 ","LEC                 ","08/27/2015 - 12/09/2015","15:30:00","16:20:00","SH 333",1,"Th"
2296,80557,"Loretta Pequeno-Griffin,  Veronica R Guzman","001                 ","LEC                 ","08/27/2015 - 12/09/2015","15:30:00","16:50:00","SH  129",2,"TuTh"
2297,90749,"Loretta Pequeno-Griffin","001                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"TBA",3,"TBA"
2298,90799,"Loretta Pequeno-Griffin","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",4,"TBA"
2299,89155,"Carrie Y Ausbrooks","011                 ","LEC                 ","09/21/2015 - 10/25/2015",,,"OFF  WEB",5,"TBA"
2300,80581,"Maria Trache","001                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"OFF  WEB",6,"TBA"
2301,80586,"Taryn Ozuna Allen","001                 ","LEC                 ","08/27/2015 - 12/09/2015","17:30:00","20:20:00","PH  207",7,"Mo"
